Code Client;Civilite;Nom;Prenom;Adresse1;CodePostal;Commune;Date Naissance;Date entrée en relation;Email;Twitter;facebook;Klout;Points;AppMobile;Magasin;Newsletter;score parfums BIO;score soleil des iles
2273822;Mme;GRAND;Randa;;69300;CALUIRE ET CUIRE;31-janv-91;06-mai-16;Randa.GRAND@free.fr;;;26;33;0;Montparnasse;0;1;0
4819172;Mr;DE MONTALEMVERT;ROGER;48 COURS ARISTIDE BRIAND;69300;CALUIRE;04-déc-92;02-nov-16;ROGER_DE MONTALEMVERT@outlook.fr;;DE MONTALEMVERT@facebook.fr;57;161;0;Montparnasse;0;1;0
2248654;Mlle;DELCOURT;Myriam;21 RUE JEHAN DU MAS;69380;CHAZAY D AZERGUES;23-mars-92;12-avr-16;Myriam.DELCOURT@free.fr;;DELCOURT@facebook.fr;7;40;0;Montparnasse;0;1;1
2946169;Mlle;GARGNE;VERONIQUE;204 CHEMIN DES ROUSSES;69400;GLEIZE;26-juin-93;10-août-16;VERONIQUE.GARGNE@gmail.com;http://twitter.com/GARGNE;GARGNE@facebook.fr;28;195;0;Montparnasse;0;1;0
4394635;Mme;DAOUAS;Christine;10 RUE SIMON BUISSON;69410;CHAMPAGNE AU MONT D OR;21-mars-80;03-sept-16;DAOUAS@yahoo.fr;http://twitter.com/DAOUAS;;17;20;0;Wagram;0;0;0
3816942;Mme;PHILIPPE;Laure;262 RUE DE LA MAIRIE;69480;AMBERIEUX DAZERGUES;17-déc-76;29-juin-15;PHILIPPE@yahoo.fr;http://twitter.com/PHILIPPE;;1;52;1;Montparnasse;0;0;1
3321640;Mme;QUEMENEUR;Francine;2 RUE DES MARRONNIERS;69550;CUBLIZE;20-nov-80;27-oct-15;Francine.QUEMENEUR@gmail.com;;;33;139;0;Montparnasse;0;1;1
2751473;Mlle;MONTBEYRE;Gnagna;66 RUE LAFAYETTE;69600;OULLINS;06-mai-94;25-mars-15;MONTBEYRE@yahoo.fr;;;57;112;0;Montparnasse;0;1;1
6958099;Mme;FENARD;Monique;;69620;OINGT;22-juil-79;27-sept-16;Monique.FENARD@free.fr;http://twitter.com/Monique.FENARD;;30;68;0;Montparnasse;0;0;0
6869286;Mme;ZHELINSKA;SONIA;;69620;ST VERAND;09-févr-93;31-janv-16;SONIA.ZHELINSKA@free.fr;;;26;23;0;Wagram;0;0;0
3448849;Mme;DELAMARRE;Valerie;GOUTTE BOIS DIEU;69620;BAGNOLS;29-avr-90;27-sept-16;Valerie.DELAMARRE@free.fr;http://twitter.com/DELAMARRE;;70;35;0;Montparnasse;0;1;1
3919978;Mme;CREMONA;JACQUELINE;17 CHEMIN DE LA GRANGE;69680;CHASSIEU;28-sept-89;05-juin-15;CREMONA@yahoo.fr;http://twitter.com/JACQUELINE.CREMONA;CREMONA@facebook.fr;38;179;0;Montparnasse;0;0;1
2248512;Mme;SANTIMARIA;Charles;8 RUE CHARLES PLAGNIARD;69720;ST BONNET DE MURE;16-mai-73;05-févr-15;SANTIMARIA@yahoo.fr;http://twitter.com/Charles.SANTIMARIA;SANTIMARIA@facebook.fr;21;56;0;Montparnasse;0;1;0
4450822;Mme;JOURJON;Valerie;7 RUE DES ACACIAS;69780;ST PIERRE DE CHANDIEU;29-oct-93;25-mars-15;Valerie.JOURJON@free.fr;;;23;89;0;Montparnasse;0;0;0
2991955;Mme;CASANOVA;Brigitte;;69830;SAINT GEORGES DE RENEINS;11-juin-80;15-sept-16;Brigitte_CASANOVA@outlook.fr;http://twitter.com/CASANOVA;CASANOVA@facebook.fr;39;12;0;Wagram;0;0;0
3717651;Mme;DE MORANT;Mi Ja;4 RUE DE GERLINGEN;70000;VESOUL;04-janv-82;12-mai-15;Mi Ja.DE MORANT@gmail.com;http://twitter.com/DE MORANT;DE MORANT@facebook.fr;14;142;0;Montparnasse;0;1;0
2968132;Mme;JAUFFRET;Jacqueline;4 RUE  DU MARTEROY;70000;VESOUL;27-avr-94;09-sept-15;Jacqueline.JAUFFRET@free.fr;;JAUFFRET@facebook.fr;5;57;0;Montparnasse;0;1;0
2797388;Mme;GIRARD;Martine;68 RUE DES VIGNES;70150;VREGILLE;11-juin-98;26-nov-16;GIRARD@yahoo.fr;;GIRARD@facebook.fr;74;106;0;Montparnasse;0;0;0
2267037;Mme;KLOTZ;SYLVIE;30 RUE DES MOINES HAUTS;70220;FOUGEROLLES;12-déc-90;22-août-16;KLOTZ@yahoo.fr;;KLOTZ@facebook.fr;6;8;0;Montparnasse;0;1;1
4083505;Mme;RUDLER;Marcelle;25 RUE DE MOZART;70220;FOUGEROLLES;10-févr-91;07-mars-16;Marcelle.RUDLER@free.fr;http://twitter.com/RUDLER;RUDLER@facebook.fr;17;64;0;Montparnasse;0;0;1
4117224;Mme;DE ROQUEFEUIL;Marie Noelle;30 RUE DES MOINES HAUTS;70220;FOUGEROLLES;28-avr-89;05-juin-15;DE ROQUEFEUIL@yahoo.fr;http://twitter.com/DE ROQUEFEUIL;;34;204;0;Montparnasse;0;0;0
2274022;Mme;GANGNEUX;Christine;18 RUE DE LA COTE;70250;RONCHAMP;22-juin-91;30-mai-16;Christine.GANGNEUX@gmail.com;;Christine.GANGNEUX@facebook.com;26;31;1;Montparnasse;0;0;1
3216865;Mme;SARTORI;Marcelle;6 RUE DU 8 MAI;70290;PLANCHER BAS;23-sept-94;12-mai-15;Marcelle.SARTORI@gmail.com;;Marcelle.SARTORI@facebook.com;224;65;1;Montparnasse;0;1;1
2273582;Mme;SAPLANA;JULIE;48 ROUTE NATIONALE;70400;CHALONVILLARS;31-oct-73;24-févr-16;JULIE.SAPLANA@free.fr;http://twitter.com/SAPLANA;;61;106;0;Wagram;0;1;0
4519861;Mlle;FLEURY;CHRISTINE;17 DES COTEAUX;70400;bussurel;09-janv-84;31-janv-16;FLEURY@yahoo.fr;http://twitter.com/FLEURY;;11;37;0;Montparnasse;0;1;0
2779770;Mme;CHAMARIN;Patricia;5 IMPASSE DES GRILLONS;70400;CHAGEY;04-mai-75;14-nov-16;CHAMARIN@yahoo.fr;http://twitter.com/CHAMARIN;;37;157;1;Montparnasse;0;0;1
2358680;Mlle;FAILLER;Carole;56 RUE DU GÉNÉRAL DUHESME;71100;CHALON SUR SAONE;01-nov-96;14-déc-15;FAILLER@yahoo.fr;;FAILLER@facebook.fr;41;55;0;Montparnasse;0;0;0
2785471;Mme;GUERAND;Edwige;229 RUE DU COMMERCE;71118;ST MARTIN BELLE ROCHE;30-juin-94;20-déc-16;Edwige.GUERAND@free.fr;;Edwige.GUERAND@facebook.com;23;35;0;Montparnasse;0;0;0
2797375;Mme;PUISARNAUD;JOSIANE;;71140;BOURBON LANCY;18-juil-92;05-juin-15;JOSIANE.PUISARNAUD@gmail.com;;;80;118;0;Wagram;0;1;1
4107902;Mlle;DUPONT;Delphine;;71170;CHAUFFAILLES;24-sept-85;21-sept-15;Delphine.DUPONT@free.fr;http://twitter.com/Delphine.DUPONT;DUPONT@facebook.fr;26;4;0;Montparnasse;0;0;0
3239813;Mme;HENNEBELLE;Francoise;46 RUE DE LA LIBERTE;71250;CLUNY;10-avr-93;26-déc-15;Francoise_HENNEBELLE@outlook.fr;;HENNEBELLE@facebook.fr;55;4;0;Montparnasse;0;1;0
2878562;Mr;ALIX;Sylvie;46 RUE DE LA LIBERTE;71250;CLUNY;13-mars-91;03-sept-16;Sylvie.ALIX@free.fr;;;48;43;0;Montparnasse;0;0;1
2350022;Mme;STRAGAPEDE;Valerie;486 ROUTE DES BERGERS;71680;CRECHES SUR SAONE;08-juin-80;23-juin-16;Valerie.STRAGAPEDE@free.fr;http://twitter.com/STRAGAPEDE;;17;5;0;Montparnasse;0;1;1
2529516;Mme;VALLET;Rosy;;71800;VARENNES SOUS DUN;20-févr-93;12-févr-16;Rosy.VALLET@icloud.com;http://twitter.com/VALLET;VALLET@facebook.fr;38;48;0;Montparnasse;0;0;0
2611701;Mme;PEM;EVELYNE;450 RUE DU CLOS DU CHATEAU;71870;HURIGNY;30-janv-84;18-avr-15;PEM@yahoo.fr;;PEM@facebook.fr;4;7;0;Montparnasse;0;0;1
3557955;Mme;AC;LEILA;AVENUE RUBILLARD;72000;LE MANS;13-mai-85;22-août-16;AC@yahoo.fr;;;45;71;1;Montparnasse;0;0;1
3584027;Mme;RIFFLARD;CHRISTELLE;48 RUE DE DEGRE;72000;LE MANS;11-mars-84;15-sept-16;CHRISTELLE.RIFFLARD@gmail.com;http://twitter.com/RIFFLARD;;67;152;0;Montparnasse;0;1;1
3499973;Mme;REBILLARD;Scherazade;4 ALLEE DE LANGEAIS;72000;LE MANS;19-janv-84;10-août-16;Scherazade.REBILLARD@gmail.com;http://twitter.com/REBILLARD;Scherazade.REBILLARD@facebook.com;29;237;0;Montparnasse;1;1;1
2585560;Mme;LEPENDU;NINA;21 RUE DE BEAU RIVAGE;72000;LE MANS;12-sept-97;24-févr-16;NINA.LEPENDU@icloud.com;http://twitter.com/NINA.LEPENDU;NINA.LEPENDU@facebook.com;28;25;0;Montparnasse;0;0;1
2273589;Mme;RODI;Dominique;13 RUE CAMILLE PISSARRO;72100;LE MANS;17-juin-94;23-juil-15;Dominique.RODI@free.fr;;RODI@facebook.fr;146;7;0;Montparnasse;0;1;1
6869294;Mme;DE LA BROSSE;Marie Rose;92    BOULEVARD JEAN YVES CHAPALAIN;72100;LE MANS;21-avr-97;05-juil-16;Marie Rose.DE LA BROSSE@icloud.com;http://twitter.com/Marie Rose.DE LA BROSSE;;45;56;0;Montparnasse;0;0;0
3604336;Mme;ELTES;Kahina;38 AVENUE DU DOCTEUR JEAN MAC;72100;LE MANS;03-mars-90;30-mai-16;Kahina.ELTES@gmail.com;;Kahina.ELTES@facebook.com;0;47;0;Montparnasse;0;0;0
3079516;Mme;CARON;Ginette;LA ROUSSARDIERE 2;72110;TORCE EN VALLEE;04-mai-93;05-févr-15;CARON@yahoo.fr;http://twitter.com/CARON;CARON@facebook.fr;32;49;0;Montparnasse;0;0;0
3680795;Mr;HYGRECK;Michel;6 ARGANCIERS;72130;SAINT OUEN DE MIMBRE;14-juil-88;11-juin-16;Michel_HYGRECK@outlook.fr;;HYGRECK@facebook.fr;15;89;0;Montparnasse;0;0;1
3557950;Mme;MARCHIEL;Nathalie;;72140;ROUESSE VASSE;18-avr-68;24-févr-16;Nathalie.MARCHIEL@gmail.com;;MARCHIEL@facebook.fr;4;113;0;Montparnasse;0;0;0
3314921;Mme;BASSET;Manormanee;66 RUE LEDRU ROLLIN;72160;CONNERRE;12-sept-88;01-mars-15;BASSET@yahoo.fr;;;7;93;0;Montparnasse;1;0;0
4069500;Mme;MICHAUD;Patricia;75 ROUTE DES AUGERAIES;72220;ST GERVAIS EN BELIN;29-févr-88;01-mars-15;Patricia_MICHAUD@outlook.fr;http://twitter.com/MICHAUD;Patricia.MICHAUD@facebook.com;57;98;0;Montparnasse;0;0;1
2958142;Mlle;HENROTTE BOIS;Catherine;;72540;EPINEU LE CHEVREUIL;13-mai-92;27-oct-15;Catherine.HENROTTE BOIS@icloud.com;http://twitter.com/Catherine.HENROTTE BOIS;HENROTTE BOIS@facebook.fr;2;61;0;Montparnasse;0;1;1
2744165;Mme;GHESTEM;Mireille;62 RUE DU GL DUNLAP;72540;LOUE;11-août-82;09-sept-15;Mireille.GHESTEM@icloud.com;;Mireille.GHESTEM@facebook.com;53;51;0;Montparnasse;0;0;1
3557958;Mlle;SAIDI;Djamilla;44 RUE DESTOURNELLES DE CONSTANT;72600;MAMERS;28-juil-98;17-févr-15;SAIDI@yahoo.fr;http://twitter.com/SAIDI;;7;19;0;Montparnasse;1;1;1
3956631;Mme;REROLLE;LAURETTE;19 RUE DALENÇON;72610;ARCONNAY;27-janv-80;30-mai-16;LAURETTE.REROLLE@gmail.com;http://twitter.com/REROLLE;REROLLE@facebook.fr;9;44;0;Montparnasse;0;1;1
2882853;Mme;LUCILE;Dominique;26;72650;LA BAZOGE;18-juil-88;24-avr-16;LUCILE@yahoo.fr;;;25;163;0;Montparnasse;0;1;1
2770045;Mme;MOTA;Delphine;10 IMPASSE SAINT JEAN;72650;AIGNE;29-déc-83;06-avr-15;MOTA@yahoo.fr;;MOTA@facebook.fr;8;113;0;Montparnasse;0;1;1
6959918;Mme;VERLY;Delphine;610 RUE DE L ISERAN;73000;CHAMBERY;11-oct-70;30-mai-16;Delphine.VERLY@free.fr;;;25;153;0;Montparnasse;0;0;1
5941142;Mme;FABBRI;Anne;25 RUE CENTRALE;73000;BASSENS;07-août-70;14-déc-15;Anne.FABBRI@gmail.com;;FABBRI@facebook.fr;41;49;0;Montparnasse;0;1;1
5610142;Mr;RICHER;PASCAL;34 RUE DU TRELOD;73000;CHAMBERY;01-juil-88;19-mars-16;PASCAL.RICHER@free.fr;http://twitter.com/RICHER;RICHER@facebook.fr;16;32;0;Montparnasse;0;1;1
4930123;Mme;BERTHAUD;COLETTE;23 RUE ERNEST GRANGEAT;73000;JACOB BELLECOMBETTE;16-févr-93;12-févr-16;COLETTE_BERTHAUD@outlook.fr;;;30;75;0;Montparnasse;0;0;1
2949653;Mlle;ROULET;Cecile;500 AVENEUE DE TURIN;73000;CHAMBERY;13-nov-94;23-juin-16;Cecile_ROULET@outlook.fr;http://twitter.com/Cecile.ROULET;;60;77;1;Wagram;1;0;0
2797483;Mlle;PADIOU;MARIE-PIERRE;192 RUE LA LABIAZ;73000;CHAMBERY;23-juin-90;24-mai-15;MARIE-PIERRE_PADIOU@outlook.fr;http://twitter.com/MARIE-PIERRE.PADIOU;PADIOU@facebook.fr;41;5;0;Montparnasse;1;0;0
7211574;Mr;KROMER;LAURENT;1 IMPASSE DU CHAMOIS;73100;AIX LES BAINS;14-nov-85;27-oct-15;LAURENT.KROMER@icloud.com;http://twitter.com/KROMER;KROMER@facebook.fr;43;40;0;Montparnasse;0;1;0
4179615;Mme;BANITA;Francoise;114 RUE DU MAROC;73100;AIX LES BAINS;14-oct-94;21-oct-16;BANITA@yahoo.fr;http://twitter.com/Francoise.BANITA;BANITA@facebook.fr;31;124;0;Wagram;0;0;0
3548809;Mlle;BOVAGNET;Nathalie;CHEMIN DE LA DRANDE VIGNE;73160;VIMINES;04-déc-90;06-mai-16;BOVAGNET@yahoo.fr;http://twitter.com/Nathalie.BOVAGNET;;16;215;0;Wagram;0;1;1
3112312;Mme;GRAS;Bernadette;;73160;ST SULPICE;16-juil-87;21-oct-16;Bernadette.GRAS@gmail.com;;GRAS@facebook.fr;48;47;0;Montparnasse;0;0;1
3397163;Mme;POTTIEZ DE CESAR;Magda;LA CURIAZ;73170;YENNE;07-nov-88;14-déc-15;Magda.POTTIEZ DE CESAR@free.fr;http://twitter.com/POTTIEZ DE CESAR;;50;118;0;Montparnasse;0;1;0
2585487;Mlle;GALTIER;Marie Jose;34 LOT LE CLOS DES CRETTES;73190;CHALLES LES EAUX;30-juin-82;11-juil-15;GALTIER@yahoo.fr;http://twitter.com/GALTIER;;26;74;0;Montparnasse;0;0;1
5178483;Mlle;CLAUDE MARIE;Francoise;3 RUE PAUL YVAN LAGARDE;73200;ALBERTVILLE;18-avr-87;11-juin-16;Francoise_CLAUDE MARIE@outlook.fr;http://twitter.com/CLAUDE MARIE;Francoise.CLAUDE MARIE@facebook.com;44;125;0;Montparnasse;0;0;0
3806547;Mme;LUGGERY;VALERIE;21 RUE PASTEUR;73200;ALBERTVILLE;06-mai-73;03-sept-16;VALERIE.LUGGERY@icloud.com;http://twitter.com/LUGGERY;;85;128;0;Montparnasse;0;1;1
5974719;Mr;DUBOIS;Marie Claire;LIEU DIT GRAND CHAMP;73230;VEREL PRAGONDRAN;25-janv-91;05-févr-15;Marie Claire.DUBOIS@gmail.com;;;5;14;0;Montparnasse;0;1;1
3329194;Mr;COMETE;RICHARD;140 RTE ST THOMAS DE COEUR;73260;AIGUEBLANCHE;16-août-97;24-avr-16;COMETE@yahoo.fr;http://twitter.com/COMETE;COMETE@facebook.fr;46;16;0;Montparnasse;1;1;1
5522046;Mme;LAZARD;Jacqueline;;73270;BEAUFORT SUR DORON;26-oct-74;02-nov-16;Jacqueline.LAZARD@free.fr;;LAZARD@facebook.fr;72;49;0;Montparnasse;0;1;0
2248203;Mme;CLERBOUT;Isabelle;227 CLOS JEAN MERMOZ;73290;LA MOTTE SERVOLEX;19-mai-99;05-févr-15;Isabelle_CLERBOUT@outlook.fr;;;9;89;0;Montparnasse;0;1;0
2621541;Mr;LE CHAPELAIN;ANDREA;;73290;LA MOTTE SERVOLEX;25-janv-73;29-juin-15;ANDREA.LE CHAPELAIN@gmail.com;http://twitter.com/LE CHAPELAIN;;45;49;0;Montparnasse;0;0;0
2342015;Mme;KRYNEN;Patricia;398 RESIDENCE STE ANNE;73290;LA MOTTE SERVOLEX;22-juin-67;01-mars-15;KRYNEN@yahoo.fr;http://twitter.com/Patricia.KRYNEN;KRYNEN@facebook.fr;38;47;0;Montparnasse;0;0;1
4931985;Mme;PORTE;MARIE;84 ROUTE D AIX LES BAINS;73310;CHINDRIEUX;26-janv-81;05-févr-15;MARIE.PORTE@gmail.com;http://twitter.com/PORTE;PORTE@facebook.fr;12;54;0;Montparnasse;0;1;0
4434229;Mme;DE WINTER;Joelle;;73310;RUFFIEUX;19-juil-90;20-nov-15;DE WINTER@yahoo.fr;http://twitter.com/DE WINTER;DE WINTER@facebook.fr;17;59;0;Montparnasse;0;0;0
2248629;Mme;CACHEUX;Isabelle;CHEMIN DES CHARTREUX;73320;TIGNES;12-août-81;17-juin-15;Isabelle.CACHEUX@free.fr;http://twitter.com/CACHEUX;;37;152;0;Montparnasse;0;1;1
3906035;Mme;BERNARD;Hourya;BANDE DESSOUS;73360;ST CHRISTOPHE;13-mars-98;18-mai-16;Hourya_BERNARD@outlook.fr;;;16;163;0;Montparnasse;0;1;1
4819147;Mme;ZLIFI;ELIANE;;73370;LE BOURGET DU LAC;08-oct-86;26-déc-15;ZLIFI@yahoo.fr;http://twitter.com/ZLIFI;;22;100;0;Montparnasse;0;0;1
4634523;Mme;CONTICELLO;MARIE CHRISTIN;LE PRIEURE;73390;CHAMOUX SUR GELON;06-juil-79;08-nov-15;MARIE CHRISTIN.CONTICELLO@icloud.com;http://twitter.com/MARIE CHRISTIN.CONTICELLO;;31;93;0;Montparnasse;0;1;1
2486856;Mlle;PAIVA;Delphine;700 AVENUE PERRIER DE LA BATHIE;73400;UGINE;17-août-92;24-mai-15;Delphine_PAIVA@outlook.fr;http://twitter.com/PAIVA;;9;149;0;Montparnasse;0;0;1
4382559;Mr;RANAIVO;Serge;20 RUE DU PRE JOLI;73490;LA RAVOIRE;07-avr-85;01-mars-15;Serge.RANAIVO@gmail.com;;;41;9;1;Montparnasse;0;1;1
3138144;Mme;HOURLIER;Marie Pierre;2 RUE DES PEUPLIERS;73490;LA RAVOIRE;09-déc-89;08-nov-15;Marie Pierre.HOURLIER@icloud.com;http://twitter.com/Marie Pierre.HOURLIER;HOURLIER@facebook.fr;1;75;0;Montparnasse;0;1;0
4930122;Mme;DROUIN;Sylvie;IMAPSSE DE CHANTERMERLE;73520;LA BRIDOIRE;30-avr-80;08-nov-15;Sylvie_DROUIN@outlook.fr;http://twitter.com/Sylvie.DROUIN;DROUIN@facebook.fr;33;84;0;Montparnasse;0;0;1
5459076;Mme;GERBIER;Nina;10 RUE GEORGES PACCARD;74000;ANNECY;09-févr-85;23-juil-15;Nina_GERBIER@outlook.fr;;Nina.GERBIER@facebook.com;1;69;0;Montparnasse;0;1;1
4375540;Mme;MONTAGNE;Patricia;9 RUE HENRY BORDEAUX;74000;ANNECY;25-oct-96;04-août-15;Patricia_MONTAGNE@outlook.fr;;;94;28;0;Montparnasse;0;1;1
4083489;Mme;DE ROVERE;Sandra;2 RUE PAUL GUITON;74000;ANNECY;20-juin-76;18-mai-16;Sandra.DE ROVERE@free.fr;;Sandra.DE ROVERE@facebook.com;25;17;0;Montparnasse;1;0;1
4086618;Mme;GRYNBERG;ANNE MARIE;13 B AVENUE DE CHAMBERY;74000;ANNECY;12-août-88;01-mars-15;ANNE MARIE.GRYNBERG@free.fr;;ANNE MARIE.GRYNBERG@facebook.com;19;177;0;Montparnasse;0;0;0
3254642;Mme;MARTIN;CLAUDINE;14 AVENUE DE CHEVENE;74000;ANNECY;23-sept-75;03-oct-15;CLAUDINE.MARTIN@icloud.com;;CLAUDINE.MARTIN@facebook.com;2;164;0;Montparnasse;0;1;0
2616141;Mme;CHAUVIN;Cecile;1 BOULEVARD SAINT BERNARD DE MENTH;74000;ANNECY;22-mai-86;21-oct-16;Cecile.CHAUVIN@icloud.com;http://twitter.com/CHAUVIN;CHAUVIN@facebook.fr;69;37;1;Montparnasse;0;1;1
5178493;Mlle;DUSNIL;Nathalie;18 RUE DU FAUCIGNY;74100;ANNEMASSE;21-mars-75;19-janv-16;DUSNIL@yahoo.fr;http://twitter.com/DUSNIL;DUSNIL@facebook.fr;33;56;0;Montparnasse;0;1;1
5622619;Mme;GIGANTE;Isabelle;;74100;VILLE LA GRAND;03-févr-83;09-oct-16;Isabelle.GIGANTE@gmail.com;;Isabelle.GIGANTE@facebook.com;62;9;0;Montparnasse;0;0;0
2665516;Mlle;MAS;Natacha;30 RUE GEORGES LANOVAZ;74100;VILLE LA GRAND;18-mai-92;31-janv-16;Natacha_MAS@outlook.fr;http://twitter.com/Natacha.MAS;Natacha.MAS@facebook.com;8;53;0;Montparnasse;0;1;0
2566676;Mr;LEDAN;JEAN YVES;8 RUE DU BIEF;74100;AMBILLY;08-févr-83;19-mars-16;JEAN YVES.LEDAN@gmail.com;;LEDAN@facebook.fr;20;121;0;Wagram;0;0;1
2358666;Mme;FLAMAN;Karla;31 B RUE DU PONT NEUF;74100;ANNEMASSE;05-oct-90;20-nov-15;Karla.FLAMAN@icloud.com;http://twitter.com/FLAMAN;FLAMAN@facebook.fr;1;11;0;Montparnasse;0;0;1
1794594;Mme;VAUTROT;Chantal;176 ROUTE DE BALLAVAIS;74140;LOISIN;02-mars-91;14-déc-15;Chantal.VAUTROT@icloud.com;;VAUTROT@facebook.fr;26;41;0;Montparnasse;0;0;1
2339828;Mme;RITER;Anne;130 IMPASSE DU RUCHER;74190;PASSY;26-févr-71;04-août-15;Anne.RITER@free.fr;;RITER@facebook.fr;26;42;1;Montparnasse;0;1;1
6963071;Mme;GASPERINI;Christiane;;74200;MARGENCEL;30-mars-97;20-déc-16;GASPERINI@yahoo.fr;;;16;77;1;Montparnasse;0;1;1
4358501;Mme;DECQ;Corinne;95 ALLEE DE LA REISSE;74210;DOUSSARD;06-avr-66;24-janv-15;DECQ@yahoo.fr;;Corinne.DECQ@facebook.com;21;140;0;Montparnasse;0;0;0
2047438;Mr;AUBIN;PIERRE;525 ROUTE DES PAGNOUDS;74250;VIUZ EN SALLAZ;31-mai-92;19-janv-16;PIERRE.AUBIN@gmail.com;http://twitter.com/PIERRE.AUBIN;;16;216;0;Montparnasse;0;1;1
3239816;Mme;TOUSSAINT;Valerie;3 ALLEE DU PARC;74300;CLUSES;23-févr-92;06-mai-16;Valerie.TOUSSAINT@icloud.com;;TOUSSAINT@facebook.fr;8;59;0;Montparnasse;1;1;0
2607232;Mme;KHOUYA;CATHY;402 RTE DE BRASSILLY;74330;POISY;05-juil-74;13-mars-15;KHOUYA@yahoo.fr;;CATHY.KHOUYA@facebook.com;38;166;0;Montparnasse;0;1;1
2410906;Mme;GROLLA;Raymonde;759 ROUTE DE VIGNY;74340;SAMOENS;26-juil-85;03-sept-16;Raymonde.GROLLA@gmail.com;http://twitter.com/Raymonde.GROLLA;GROLLA@facebook.fr;35;171;0;Montparnasse;0;0;1
5786563;Mme;BAERTSOEN;LAURENCE;MIVILLE;74360;BONNEVAUX;08-févr-78;21-sept-15;BAERTSOEN@yahoo.fr;;;15;41;0;Montparnasse;0;1;0
2670564;Mme;HENG;Odette;;74360;BONNEVAUX;22-juin-90;02-nov-16;HENG@yahoo.fr;http://twitter.com/HENG;;2;101;0;Montparnasse;0;0;0
7025408;Mme;VANDEKER;DENISE;35 CHEMIN DE LA PLANCHE;74370;PRINGY;11-sept-80;23-juil-15;DENISE.VANDEKER@free.fr;http://twitter.com/DENISE.VANDEKER;;26;115;0;Montparnasse;0;0;0
1470868;Mr;VERNY;Yvan;15 ROUTE DES COMBES;74400;CHAMONIX MONT BLANC;19-avr-77;05-juil-16;VERNY@yahoo.fr;;VERNY@facebook.fr;2;1;0;Montparnasse;1;0;0
4483818;Mme;OHAYON;Brigitte;;74420;VILLARD;02-oct-79;27-sept-16;Brigitte_OHAYON@outlook.fr;http://twitter.com/OHAYON;;26;29;0;Montparnasse;0;1;0
3057164;Mme;CRADEN BERNARD;Pascale;LA LANCHE;74420;VILLARD;01-mars-94;28-août-15;Pascale.CRADEN BERNARD@gmail.com;;;48;24;0;Montparnasse;1;1;1
2845921;Mme;BURY;Magali;28 CHEMIN DE LA CHAPELLE;74560;MONNETIER MORNEX;07-nov-90;17-juin-15;Magali.BURY@gmail.com;http://twitter.com/Magali.BURY;BURY@facebook.fr;17;200;0;Montparnasse;0;1;0
2841094;Mr;TONNELIER;ABDELLAH;49 ALLEE DES LUISETS;74570;GROISY;25-avr-74;29-juin-15;ABDELLAH.TONNELIER@free.fr;http://twitter.com/TONNELIER;;16;36;0;Montparnasse;0;0;1
3611706;Mme;RAOULT PIEVEFRAN;CHANTAL;276 276 ANCIENNE RTE IMPERIALE;74700;SALLANCHES;29-juil-79;27-sept-16;RAOULT PIEVEFRAN@yahoo.fr;http://twitter.com/RAOULT PIEVEFRAN;RAOULT PIEVEFRAN@facebook.fr;4;109;1;Wagram;1;0;1
2453902;Mme;PFENNIG;AURORE;IMPASSE LE CLOS DES LYS;74890;BONS EN CHABLAIS;28-déc-89;18-avr-15;AURORE.PFENNIG@free.fr;;PFENNIG@facebook.fr;29;176;0;Montparnasse;1;1;1
3808703;Mme;RODRIGUEZ;Odile;273 IMPASSE DES GENTIANES;74930;REIGNIER;03-janv-94;16-août-15;Odile.RODRIGUEZ@icloud.com;http://twitter.com/RODRIGUEZ;Odile.RODRIGUEZ@facebook.com;2;34;0;Montparnasse;0;0;1
2478570;Mme;MIANO;Virginie;45 rue des saints-peres;75006;PARIS;30-août-71;29-juil-16;MIANO@yahoo.fr;http://twitter.com/MIANO;Virginie.MIANO@facebook.com;50;119;0;Montparnasse;0;1;1
2949645;Mme;LEMAIRE;MADOOMATEE;16 RUE GUILLAUME BERTRAND;75011;FRANCE;09-janv-89;11-juil-15;MADOOMATEE.LEMAIRE@gmail.com;http://twitter.com/LEMAIRE;LEMAIRE@facebook.fr;8;18;0;Montparnasse;0;0;1
2274064;Mlle;ZELINE;Monique;rue charles fourier;75013;paris;28-avr-90;31-mars-16;Monique.ZELINE@free.fr;http://twitter.com/Monique.ZELINE;;92;51;0;Montparnasse;0;0;0
5898818;Mme;MARCHAND;Magalie;;75013;PARIS;20-avr-76;22-août-16;Magalie.MARCHAND@gmail.com;;Magalie.MARCHAND@facebook.com;31;40;0;Montparnasse;0;1;1
5178092;Mme;GOLHEN;CHRISTA;168 BOULEVARD VINCENT AURIOL;75013;PARIS;05-nov-77;11-juil-15;GOLHEN@yahoo.fr;http://twitter.com/GOLHEN;;4;32;0;Montparnasse;0;0;1
4782174;Mme;OLIVEAU;Marie Pierre;83 AVENUE D ITALIE;75013;PARIS;18-déc-97;22-août-16;Marie Pierre.OLIVEAU@free.fr;http://twitter.com/OLIVEAU;;18;2;0;Montparnasse;0;0;1
3511077;Mme;THONAT;Agnes;8 BOULEVARD;75013;PARIS;21-févr-90;24-janv-15;Agnes.THONAT@gmail.com;;THONAT@facebook.fr;65;39;0;Montparnasse;0;1;1
