Employe,Matricule,Nom,Prenom,Departement,Poste,Sexe,DateNaissance,Statut Marital,Formation,Deplacement,Pays,Distance Domicile lieu de travail,Salaire,Stocks Option,Heures Sup,Nombre employeurs precedents,Nombre annees de travail,Anciennete,Anciennete dans le poste actuel,Changement de poste en annees,Derniere augmentation,Nombre de formations 2015
1.000000,"10585","Cordier","MARIE-NOEL","R&D","Manager","",1974-06-26,"Marie","Bac Plus2","Nomade","Belgium","80 KM",18430.000000,1.000000,"Non",1.000000,24.000000,24.000000,7.000000,14.000000,9.000000,4.000000
1.000000,"10586","Collin","ALEXANDRE","R&D","Laboratory Technician","2",1993-06-21,"Marie","Bac Plus2","Occasionnel","Belgium","60 KM",1601.000000,2.000000,"Oui",1.000000,1.000000,0.000000,0.000000,0.000000,0.000000,2.000000
1.000000,"10587","Collet","LUCIENNE","R&D","Laboratory Technician","1",1992-06-21,"Inc","Bac Plus2","Sedentaire","Belgium","90 KM",2694.000000,3.000000,"Non",1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,4.000000
1.000000,"10588","Colin","LAURE","R&D","Laboratory Technician","1",1964-06-28,"Marie","Bac Plus3","Occasionnel","Belgium","110 KM",3149.000000,1.000000,"Non",8.000000,9.000000,5.000000,2.000000,1.000000,4.000000,3.000000
1.000000,"10589","Clement","MARYSE","R&D","Research Director","1",1966-06-28,"Marie","Bac Plus2","Occasionnel","Belgium","20 KM",17639.000000,0.000000,"Non",5.000000,30.000000,4.000000,3.000000,0.000000,3.000000,3.000000
1.000000,"10590","Chevallier","PATRICIA","R&D","Laboratory Technician","1",1987-06-23,"Marie","Bac","Occasionnel","Belgium","10 KM",2319.000000,1.000000,"Oui",1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,1.000000
1.000000,"10591","Chevalier","Cecile","R&D","Research Director","1",1983-06-24,"Marie","Bac Plus2","Occasionnel","Belgium","70 KM",11691.000000,0.000000,"Non",0.000000,14.000000,13.000000,9.000000,3.000000,7.000000,3.000000
1.000000,"10592","Chauvin","VRONIQUE","Ventes","Sales Executive","1",1983-06-24,"Celibataire","Bac Plus2","Occasionnel","France","160 KM",5324.000000,0.000000,"Non",5.000000,6.000000,3.000000,2.000000,0.000000,2.000000,3.000000
1.000000,"10593","Charpentier","SABINE","R&D","Manager","",1969-06-27,"Marie","Bac","Occasionnel","France","20 KM",16752.000000,1.000000,"Oui",1.000000,26.000000,26.000000,14.000000,3.000000,0.000000,3.000000
1.000000,"10594","Charles","GHISLAINE","R&D","Manufacturing Director","1",1980-06-24,"Marie","Bac Plus2","Occasionnel","France","10 KM",5228.000000,1.000000,"Non",0.000000,10.000000,9.000000,7.000000,0.000000,5.000000,2.000000
1.000000,"10595","Carre","MAGALIE","R&D","Research Scientist","1",1987-06-23,"Marie","Bac","Occasionnel","France","230 KM",2700.000000,1.000000,"Non",1.000000,10.000000,10.000000,7.000000,0.000000,7.000000,3.000000
1.000000,"10596","Carpentier","Laure","R&D","Research Director","1",1958-06-30,"Celibataire","Bac Plus3","Occasionnel","France","20 KM",19246.000000,0.000000,"Oui",7.000000,40.000000,31.000000,15.000000,13.000000,8.000000,2.000000
1.000000,"10597","Caron","GISELE","R&D","Research Scientist","1",1981-06-24,"Celibataire","Bac Plus3","Occasionnel","France","10 KM",2506.000000,0.000000,"Non",3.000000,7.000000,2.000000,2.000000,2.000000,2.000000,0.000000
1.000000,"10598","Carlier","CHRISTINE","R&D","Manufacturing Director","1",1974-06-26,"Marie","Bac","Occasionnel","France","10 KM",6062.000000,1.000000,"Oui",9.000000,8.000000,4.000000,3.000000,0.000000,2.000000,4.000000
1.000000,"10599","Brunet","FRANCISCO","R&D","Research Scientist","2",1988-06-22,"Celibataire","Bac Plus3","Occasionnel","France","20 KM",4382.000000,0.000000,"Non",6.000000,5.000000,2.000000,2.000000,2.000000,1.000000,3.000000
1.000000,"10600","Brun","THIBAUD","RH","Human Resources","2",1980-06-24,"Marie","Bac Plus2","Occasionnel","France","130 KM",2143.000000,1.000000,"Non",4.000000,8.000000,5.000000,2.000000,0.000000,4.000000,2.000000
1.000000,"10601","Breton","GISELE","R&D","Manufacturing Director","1",1984-06-23,"Marie","Bac Plus2","Occasionnel","France","40 KM",6162.000000,1.000000,"Non",1.000000,14.000000,14.000000,13.000000,6.000000,8.000000,3.000000
1.000000,"10602","Boyer","THERESE","R&D","Laboratory Technician","1",1976-06-25,"Celibataire","Bac Plus3","Nomade","France","160 KM",5094.000000,0.000000,"Non",6.000000,10.000000,1.000000,0.000000,0.000000,0.000000,6.000000
1.000000,"10603","Bouvier","CATHERINE","R&D","Manufacturing Director","",1986-06-23,"Celibataire","Bac Plus2","Occasionnel","France","20 KM",6877.000000,0.000000,"Oui",5.000000,12.000000,0.000000,0.000000,0.000000,0.000000,4.000000
1.000000,"10604","Bourgeois","Philippe","R&D","Research Scientist","1",1971-06-27,"Celibataire","Bac Plus2","Occasionnel","France","20 KM",2274.000000,0.000000,"Non",1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,3.000000
1.000000,"10605","Boulanger","THOMAS","R&D","Manufacturing Director","2",1974-06-26,"Marie","Bac Plus2","Occasionnel","France","290 KM",4434.000000,1.000000,"Non",1.000000,10.000000,9.000000,8.000000,7.000000,8.000000,3.000000
1.000000,"10606","Bouchet","DOMINIQUE","R&D","Healthcare Representative","",1978-06-25,"Marie","Bac Plus2","Nomade","France","120 KM",6288.000000,1.000000,"Non",2.000000,13.000000,4.000000,3.000000,1.000000,2.000000,3.000000
1.000000,"10607","Boucher","JOELLE","R&D","Research Scientist","",1982-06-24,"Celibataire","Bac Plus3","Nomade","France","160 KM",2553.000000,0.000000,"Non",1.000000,6.000000,5.000000,2.000000,1.000000,3.000000,3.000000
1.000000,"10608","Bonnet","MARIE LAURE","Ventes","Sales Executive","1",1967-06-28,"Marie","Bac Plus2","Occasionnel","France","110 KM",7654.000000,2.000000,"Non",1.000000,9.000000,9.000000,8.000000,7.000000,7.000000,3.000000
1.000000,"10609","Blanchard","DIDIER","Ventes","Sales Executive","2",1961-06-29,"Celibataire","Sans","Occasionnel","France","20 KM",5160.000000,0.000000,"Non",4.000000,12.000000,9.000000,7.000000,7.000000,3.000000,3.000000
1.000000,"10610","Blanc","CHRISTIAN","R&D","Research Director","2",1973-06-26,"Marie","Bac","Occasionnel","France","140 KM",17159.000000,1.000000,"Non",6.000000,22.000000,4.000000,1.000000,1.000000,0.000000,3.000000
1.000000,"10611","Besson","VINCENT","R&D","Research Director","2",1989-06-22,"Marie","Sans","Occasionnel","France","50 KM",12808.000000,1.000000,"Oui",1.000000,9.000000,9.000000,8.000000,0.000000,8.000000,3.000000
1.000000,"10612","Bertrand","COLETTE","R&D","Manufacturing Director","1",1981-06-24,"Celibataire","Bac Plus2","Occasionnel","France","70 KM",10221.000000,0.000000,"Non",3.000000,17.000000,8.000000,5.000000,1.000000,6.000000,3.000000
1.000000,"10613","Bertin","Christine","Ventes","Sales Executive","1",1988-06-22,"Marie","Bac Plus3","Occasionnel","France","20 KM",4779.000000,0.000000,"Oui",1.000000,8.000000,8.000000,7.000000,7.000000,5.000000,2.000000
1.000000,"10614","Bernard","LAURENCE","RH","Human Resources","1",1982-06-24,"Marie","Bac","Occasionnel","France","30 KM",3737.000000,1.000000,"Non",0.000000,4.000000,3.000000,2.000000,0.000000,2.000000,1.000000
1.000000,"10615","Berger","Cecile","R&D","Research Scientist","",1990-06-22,"Marie","Bac","Nomade","France","50 KM",2366.000000,1.000000,"Oui",1.000000,8.000000,8.000000,7.000000,1.000000,7.000000,2.000000
1.000000,"10616","Benoit","JOCELYNE","R&D","Research Scientist","1",1989-06-22,"Marie","Bac Plus2","Sedentaire","France","30 KM",1706.000000,3.000000,"Non",1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,6.000000
1.000000,"10617","Benard","Philippe","Ventes","Manager","1",1965-06-28,"Marie","Bac Plus3","Occasionnel","France","260 KM",16307.000000,1.000000,"Non",2.000000,29.000000,20.000000,6.000000,4.000000,17.000000,2.000000
1.000000,"10618","Barthelemy","FRANCOIS","R&D","Healthcare Representative","2",1972-06-26,"Celibataire","Bac Plus2","Occasionnel","France","40 KM",5933.000000,0.000000,"Non",9.000000,10.000000,5.000000,2.000000,2.000000,3.000000,2.000000
1.000000,"10619","Barre","MONIQUE","R&D","Research Scientist","1",1991-06-22,"Celibataire","Sans","Occasionnel","France","20 KM",3424.000000,0.000000,"Non",7.000000,6.000000,4.000000,3.000000,0.000000,1.000000,3.000000
1.000000,"10620","Baron","FRANCINE","Ventes","Sales Executive","1",1983-06-24,"Marie","Bac Plus2","Occasionnel","France","10 KM",4037.000000,1.000000,"Non",1.000000,9.000000,9.000000,8.000000,0.000000,8.000000,5.000000
1.000000,"10621","Barbier","HERVE","R&D","Research Scientist","2",1981-06-24,"Celibataire","Sans","Occasionnel","France","270 KM",2559.000000,0.000000,"Non",1.000000,6.000000,6.000000,5.000000,1.000000,1.000000,3.000000
1.000000,"10622","Martin","MARIE ANGE","Ventes","Sales Executive","1",1980-06-24,"Marie","Bac","Occasionnel","France","10 KM",6201.000000,1.000000,"Oui",1.000000,18.000000,18.000000,14.000000,4.000000,11.000000,1.000000
1.000000,"10623","Bernard","LYDIE","Ventes","Sales Executive","",1984-06-23,"Marie","Bac Plus3","Occasionnel","France","130 KM",4403.000000,1.000000,"Non",2.000000,8.000000,5.000000,2.000000,0.000000,3.000000,3.000000
1.000000,"10624","Thomas","VICTORIA","R&D","Research Scientist","",1986-06-23,"Marie","Bac Plus3","Nomade","France","50 KM",3761.000000,1.000000,"Non",9.000000,10.000000,5.000000,4.000000,0.000000,3.000000,3.000000
1.000000,"10625","Petit","ALIETTE","Ventes","Sales Executive","",1963-06-29,"Marie","Bac","Occasionnel","France","70 KM",10934.000000,1.000000,"Oui",7.000000,35.000000,5.000000,2.000000,0.000000,4.000000,3.000000
1.000000,"10626","Robert","CLMENT","Ventes","Sales Executive","2",1971-06-27,"Marie","Bac Plus2","Occasionnel","France","90 KM",10761.000000,1.000000,"Oui",4.000000,18.000000,5.000000,4.000000,0.000000,2.000000,2.000000
1.000000,"10627","Richard","ANTOU BIENVENUE ZALLATAN","R&D","Research Scientist","1",1984-06-23,"Marie","Bac","Occasionnel","France","80 KM",5175.000000,1.000000,"Non",5.000000,9.000000,5.000000,3.000000,1.000000,3.000000,3.000000
1.000000,"10628","Durand","CATHERINE","R&D","Manufacturing Director","1",1964-06-28,"Marie","Bac Plus3","Nomade","France","250 KM",13826.000000,0.000000,"Non",3.000000,31.000000,9.000000,8.000000,0.000000,0.000000,3.000000
1.000000,"10629","Dubois","ISABELLE","Ventes","Sales Executive","1",1979-06-25,"Inc","Bac Plus3","Occasionnel","France","160 KM",6334.000000,2.000000,"Non",4.000000,9.000000,1.000000,0.000000,0.000000,0.000000,2.000000
1.000000,"10630","Moreau","PATRICIA","RH","Human Resources","1",1988-06-22,"Marie","Bac","Occasionnel","France","80 KM",4936.000000,1.000000,"Non",1.000000,6.000000,5.000000,1.000000,0.000000,4.000000,6.000000
1.000000,"10631","Laurent","DOMINIEK","R&D","Manufacturing Director","2",1994-06-21,"Marie","Bac","Occasionnel","France","10 KM",4775.000000,2.000000,"Non",6.000000,4.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1.000000,"10632","Simon","MARTINE","R&D","Laboratory Technician","",1972-06-26,"Marie","Bac Plus3","Occasionnel","France","80 KM",2818.000000,1.000000,"Oui",2.000000,10.000000,3.000000,2.000000,0.000000,2.000000,2.000000
1.000000,"10633","Michel","JOELLE","R&D","Research Scientist","1",1974-06-26,"Celibataire","Sans","Nomade","France","20 KM",2515.000000,0.000000,"Oui",5.000000,8.000000,2.000000,1.000000,2.000000,2.000000,2.000000
1.000000,"10634","Lefebvre","Philippe","RH","Human Resources","1",1980-06-24,"Marie","Bac Plus2","Occasionnel","France","80 KM",2342.000000,0.000000,"Non",0.000000,6.000000,5.000000,4.000000,0.000000,3.000000,3.000000
1.000000,"10635","Leroy","CHRISTINE","Ventes","Sales Executive","1",1991-06-22,"Marie","Sans","Occasionnel","France","30 KM",4194.000000,0.000000,"Oui",1.000000,5.000000,5.000000,3.000000,0.000000,3.000000,3.000000
1.000000,"10636","Roux","PHILIPPE","R&D","Manufacturing Director","2",1981-06-24,"Marie","Bac Plus2","Occasionnel","France","90 KM",10685.000000,1.000000,"Oui",1.000000,17.000000,17.000000,14.000000,5.000000,15.000000,2.000000
1.000000,"10637","David","Marie-France","R&D","Research Scientist","1",1981-06-24,"Marie","Bac Plus3","Nomade","France","250 KM",2022.000000,1.000000,"Oui",1.000000,10.000000,10.000000,2.000000,7.000000,8.000000,3.000000
1.000000,"10638","Bertrand","ANNE MARIE","R&D","Laboratory Technician","1",1984-06-23,"Marie","Bac Plus2","Sedentaire","France","10 KM",2314.000000,1.000000,"Non",0.000000,4.000000,3.000000,0.000000,0.000000,2.000000,2.000000
1.000000,"10639","Morel","ESTELLE","Ventes","Sales Executive","1",1991-06-22,"Marie","Sans","Occasionnel","France","40 KM",4256.000000,0.000000,"Non",1.000000,5.000000,5.000000,2.000000,0.000000,3.000000,1.000000
1.000000,"10640","Fournier","CHRISTINE","R&D","Research Scientist","1",1967-06-28,"Marie","Bac Plus2","Occasionnel","France","10 KM",3580.000000,1.000000,"Non",2.000000,7.000000,4.000000,2.000000,0.000000,2.000000,2.000000
1.000000,"10641","Girard","ANNICK","R&D","Laboratory Technician","1",1992-06-21,"Marie","Sans","Sedentaire","France","40 KM",3162.000000,0.000000,"Non",0.000000,6.000000,5.000000,2.000000,3.000000,4.000000,2.000000
1.000000,"10642","Bonnet","Eric","Ventes","Sales Executive","",1984-06-23,"Marie","Bac","Nomade","France","50 KM",6524.000000,1.000000,"Non",1.000000,10.000000,10.000000,8.000000,5.000000,3.000000,3.000000
1.000000,"10643","Dupont","VERONIQUE","Ventes","Sales Representative","",1978-06-25,"Marie","Bac Plus2","Occasionnel","France","90 KM",2899.000000,1.000000,"Non",0.000000,3.000000,2.000000,2.000000,1.000000,2.000000,3.000000
1.000000,"10644","Lambert","MICHEL","R&D","Laboratory Technician","2",1974-06-26,"Marie","Bac Plus2","Occasionnel","France","30 KM",5231.000000,1.000000,"Oui",2.000000,17.000000,5.000000,3.000000,1.000000,3.000000,1.000000
1.000000,"10645","Fontaine","Eric","R&D","Research Scientist","1",1985-06-23,"Marie","Bac Plus3","Occasionnel","France","110 KM",2356.000000,1.000000,"Oui",3.000000,8.000000,6.000000,4.000000,0.000000,2.000000,2.000000
1.000000,"10646","Rousseau","CHRISTINE","Ventes","Sales Representative","1",1987-06-23,"Marie","Bac Plus2","Occasionnel","France","10 KM",2800.000000,3.000000,"Oui",6.000000,5.000000,3.000000,2.000000,0.000000,2.000000,3.000000
1.000000,"10647","Vincent","ANDRE","Ventes","Sales Executive","2",1963-06-29,"Marie","Bac Plus2","Occasionnel","France","80 KM",11836.000000,1.000000,"Non",5.000000,28.000000,2.000000,0.000000,2.000000,2.000000,3.000000
1.000000,"10648","Muller","BERNICE","R&D","Manufacturing Director","1",1981-06-24,"Marie","Bac Plus2","Occasionnel","France","250 KM",10903.000000,0.000000,"Non",3.000000,16.000000,13.000000,10.000000,4.000000,8.000000,2.000000
1.000000,"10649","Lefevre","DENISE","Ventes","Sales Representative","1",1979-06-25,"Marie","Bac","Nomade","France","210 KM",2973.000000,1.000000,"Non",5.000000,10.000000,5.000000,4.000000,0.000000,0.000000,3.000000
1.000000,"10650","Faure","MATHIEU","R&D","Research Director","",1963-06-29,"Celibataire","Bac Plus3","Occasionnel","France","230 KM",14275.000000,0.000000,"Non",6.000000,33.000000,12.000000,9.000000,3.000000,8.000000,0.000000
1.000000,"10651","Andre","JOCELYNE","R&D","Healthcare Representative","",1973-06-26,"Marie","Bac Plus2","Nomade","France","10 KM",5562.000000,1.000000,"Non",4.000000,12.000000,5.000000,2.000000,2.000000,2.000000,2.000000
1.000000,"10652","Mercier","MICHELE","Ventes","Sales Executive","1",1969-06-27,"Inc","Bac","Occasionnel","France","20 KM",4537.000000,1.000000,"Oui",0.000000,8.000000,7.000000,6.000000,7.000000,7.000000,2.000000
1.000000,"10653","Blanc","FREDERIQUE","Ventes","Sales Executive","1",1979-06-25,"Celibataire","Bac","Sedentaire","France","190 KM",7642.000000,0.000000,"Oui",1.000000,10.000000,10.000000,0.000000,0.000000,9.000000,2.000000
1.000000,"10654","Guerin","PATRICK","R&D","Manager","",1966-06-28,"Marie","Bac Plus3","Sedentaire","France","20 KM",17924.000000,1.000000,"Non",1.000000,31.000000,31.000000,6.000000,14.000000,7.000000,3.000000
1.000000,"10655","VILLEMAIRE","LOUISE","RH","Human Resources","1",1977-06-25,"Marie","Bac Plus2","Occasionnel","France","20 KM",5204.000000,2.000000,"Non",8.000000,13.000000,5.000000,4.000000,0.000000,4.000000,2.000000
1.000000,"10656","VALMARY","STEPHANIE","RH","Human Resources","",1983-06-24,"Marie","Bac","Occasionnel","France","30 KM",2277.000000,1.000000,"Oui",3.000000,7.000000,4.000000,3.000000,0.000000,3.000000,4.000000
1.000000,"10657","VOLMIER","YOLANDE","R&D","Laboratory Technician","1",1984-06-23,"Celibataire","Bac Plus3","Occasionnel","France","250 KM",2795.000000,0.000000,"Oui",1.000000,1.000000,1.000000,0.000000,0.000000,1.000000,2.000000
1.000000,"10658","HERVE COMMEREUC","Cecile","R&D","Laboratory Technician","",1987-06-23,"Marie","Sans","Occasionnel","France","70 KM",2532.000000,3.000000,"Non",6.000000,8.000000,4.000000,3.000000,0.000000,3.000000,5.000000
1.000000,"10659","VANDEMEULEBROUCKE","ISABELLE","R&D","Research Scientist","",1972-06-26,"Marie","Bac","Occasionnel","France","90 KM",2559.000000,0.000000,"Oui",1.000000,8.000000,8.000000,7.000000,7.000000,1.000000,0.000000
1.000000,"10660","VILLEMIN","HELENE","Ventes","Sales Executive","",1988-06-22,"Celibataire","Bac Plus3","Occasionnel","France","50 KM",4908.000000,0.000000,"Non",1.000000,4.000000,4.000000,2.000000,0.000000,2.000000,3.000000
1.000000,"10661","VITA MARTINEAU","SANDRINE","R&D","Laboratory Technician","1",1958-06-30,"Marie","Sans","Nomade","France","20 KM",2380.000000,1.000000,"Oui",9.000000,3.000000,1.000000,0.000000,0.000000,0.000000,3.000000
1.000000,"10662","VILLEMER","PASCALINE","R&D","Manufacturing Director","",1973-06-26,"Marie","Bac Plus2","Occasionnel","France","80 KM",4765.000000,1.000000,"Non",4.000000,4.000000,1.000000,0.000000,0.000000,0.000000,2.000000
1.000000,"10663","CHEVALME","MICHEL","Ventes","Sales Representative","2",1996-06-20,"Celibataire","Bac Plus2","Occasionnel","France","20 KM",2044.000000,0.000000,"Non",1.000000,2.000000,2.000000,2.000000,0.000000,2.000000,3.000000
1.000000,"10664","VILLEM","NATHALIE","R&D","Research Scientist","1",1995-06-21,"Celibataire","Sans","Occasionnel","France","180 KM",2693.000000,0.000000,"Non",1.000000,1.000000,1.000000,0.000000,0.000000,0.000000,3.000000
1.000000,"10665","VILLEM","DANIELE","R&D","Healthcare Representative","1",1980-06-24,"Marie","Sans","Occasionnel","France","140 KM",6586.000000,1.000000,"Oui",0.000000,17.000000,16.000000,8.000000,4.000000,11.000000,2.000000
1.000000,"10666","VANLOMMEL","FRANCIS","Ventes","Sales Representative","1",1969-06-27,"Celibataire","Bac Plus3","Occasionnel","France","20 KM",3294.000000,0.000000,"Oui",1.000000,3.000000,3.000000,2.000000,1.000000,2.000000,3.000000
1.000000,"10667","VUILLEMIN","Paul","R&D","Manufacturing Director","1",1994-06-21,"Marie","Sans","Occasionnel","France","30 KM",4171.000000,1.000000,"Oui",0.000000,4.000000,3.000000,2.000000,0.000000,2.000000,3.000000
1.000000,"10668","CHEVALIER BEAUMEL","ALAIN","R&D","Laboratory Technician","2",1975-06-26,"Marie","Bac Plus3","Occasionnel","France","20 KM",2778.000000,1.000000,"Oui",4.000000,10.000000,7.000000,7.000000,1.000000,0.000000,1.000000
1.000000,"10669","VOILLAUME","MICHELE","R&D","Research Scientist","1",1988-06-22,"Marie","Bac Plus2","Occasionnel","France","90 KM",2377.000000,1.000000,"Non",5.000000,6.000000,2.000000,2.000000,2.000000,2.000000,2.000000
1.000000,"10670","VERZEAUX SIMON","MICHEL","R&D","Laboratory Technician","",1977-06-25,"Inc","Bac Plus2","Occasionnel","France","60 KM",2404.000000,0.000000,"Oui",7.000000,8.000000,2.000000,2.000000,2.000000,2.000000,2.000000
